old_id	new_id	new_id.scientific_name
NCBI:txid874488	NCBI:txid133403	Pseudocercospora basiramifera
NCBI:txid874489	NCBI:txid161671	Pseudocercospora eucalyptorum
NCBI:txid874490	NCBI:txid161671	Pseudocercospora eucalyptorum
NCBI:txid874491	NCBI:txid1200929	Pseudocercospora flavomarginata
NCBI:txid874492	NCBI:txid470158	Teratosphaeria stellenboschiana
NCBI:txid874494	NCBI:txid161671	Pseudocercospora eucalyptorum
NCBI:txid874495	NCBI:txid161671	Pseudocercospora eucalyptorum
NCBI:txid874497	NCBI:txid1200929	Pseudocercospora flavomarginata
NCBI:txid874498	NCBI:txid1200941	Pseudocercospora sambucigena
NCBI:txid874499	NCBI:txid858828	Pseudocercospora zelkovae
NCBI:txid874500	NCBI:txid858828	Pseudocercospora zelkovae
NCBI:txid874501	NCBI:txid1200930	Pseudocercospora fori
NCBI:txid874504	NCBI:txid1200935	Pseudocercospora proteae
NCBI:txid874505	NCBI:txid1200942	Pseudocercospora viburnigena
NCBI:txid874506	NCBI:txid559639	Pseudocercospora purpurea
NCBI:txid874507	NCBI:txid161671	Pseudocercospora eucalyptorum
NCBI:txid874510	NCBI:txid858777	Pseudocercospora corylopsidis
NCBI:txid87499	NCBI:txid402497	Influenza A virus (A/guinea fowl/New York/13820-3/1995(H7N2))
NCBI:txid8750	NCBI:txid332626	Crotalus oreganus lutosus
NCBI:txid87504	NCBI:txid552634	Influenza A virus (A/chicken/NY/3202-7/1996(H7N2))
NCBI:txid87509	NCBI:txid463287	Influenza A virus (A/turkey/PA/7975/1997(H7N2))
NCBI:txid87510	NCBI:txid542864	Influenza A virus (A/chicken/PA/13552-1/1998(H7N2))
NCBI:txid87511	NCBI:txid542912	Influenza A virus (A/quail/NY/13989-51/1998(H7N2))
NCBI:txid875179	NCBI:txid858592	Reticulascus clavatus
NCBI:txid875181	NCBI:txid219757	Leptographium olivaceapini
NCBI:txid875247	NCBI:txid74326	Brevundimonas staleyi
NCBI:txid875255	NCBI:txid363844	Variovorax ginsengisoli
NCBI:txid875258	NCBI:txid266749	Kaistella jeonii
NCBI:txid87537	NCBI:txid175104	Primula vulgaris
NCBI:txid875399	NCBI:txid2592593	Fusarium atrovinosum
NCBI:txid875400	NCBI:txid2592594	Fusarium spinosum
NCBI:txid875403	NCBI:txid2675881	Fusarium gracilipes
NCBI:txid875404	NCBI:txid2494466	Fusarium irregulare
NCBI:txid875405	NCBI:txid2594820	Fusarium sulawesiense
NCBI:txid875406	NCBI:txid2562765	Fusarium pernambucanum
NCBI:txid875407	NCBI:txid2494467	Fusarium luffae
NCBI:txid875408	NCBI:txid2675883	Fusarium multiceps
NCBI:txid875409	NCBI:txid2494465	Fusarium ipomoeae
NCBI:txid875410	NCBI:txid2562764	Fusarium caatingaense
NCBI:txid875411	NCBI:txid2494462	Fusarium guilinense
NCBI:txid875413	NCBI:txid298378	Fusarium incarnatum
NCBI:txid875414	NCBI:txid2594821	Fusarium tanahbumbuense
NCBI:txid875415	NCBI:txid2494468	Fusarium nanum
NCBI:txid875416	NCBI:txid867872	Fusarium compactum
NCBI:txid875417	NCBI:txid2594811	Fusarium clavum
NCBI:txid875419	NCBI:txid2494460	Fusarium arcuatisporum
NCBI:txid875421	NCBI:txid2747435	Fusarium ferrugineum
NCBI:txid875423	NCBI:txid2747966	Fusarium quercinum
NCBI:txid875424	NCBI:txid2747387	Fusarium breve
NCBI:txid875425	NCBI:txid42744	Fusarium lichenicola
NCBI:txid875426	NCBI:txid2747442	Fusarium parceramosum
NCBI:txid875427	NCBI:txid203961	Fusarium petroliphilum
NCBI:txid875428	NCBI:txid2748163	Fusarium suttonianum
NCBI:txid875429	NCBI:txid2751817	Fusarium bostrycoides
NCBI:txid875430	NCBI:txid2747959	Fusarium spathulatum
NCBI:txid875431	NCBI:txid2748160	Fusarium cyanescens
NCBI:txid875432	NCBI:txid1328300	Fusarium keratoplasticum
NCBI:txid875433	NCBI:txid2747440	Fusarium oblongum
NCBI:txid875434	NCBI:txid2747432	Fusarium crassum
NCBI:txid875436	NCBI:txid195108	Fusarium falciforme
NCBI:txid875437	NCBI:txid169388	Fusarium solani
NCBI:txid875438	NCBI:txid2421284	Fusarium metavorans
NCBI:txid875439	NCBI:txid2748161	Fusarium waltergamsii
NCBI:txid875440	NCBI:txid1325723	Fusarium neocosmosporiellum
NCBI:txid875441	NCBI:txid2747962	Fusarium tonkinense
NCBI:txid875444	NCBI:txid875402	Fusarium sp. FDSC_grp5 KOD-2010
NCBI:txid875445	NCBI:txid875443	Fusarium sp. FTSC_grp2 KOD-2010
NCBI:txid875621	NCBI:txid81817	Selenastrum bibraianum
NCBI:txid875624	NCBI:txid2560309	Avian metaavulavirus 10
NCBI:txid875725	NCBI:txid2461407	Phanolinus sp. SC-2010
NCBI:txid875801	NCBI:txid573	Klebsiella pneumoniae
NCBI:txid875862	NCBI:txid32131	Osmolindsaea odorata
NCBI:txid875877	NCBI:txid876138	Streptococcus agalactiae FSL S3-026
NCBI:txid875936	NCBI:txid875932	Photobacterium sanguinicancri
NCBI:txid875938	NCBI:txid875932	Photobacterium sanguinicancri
NCBI:txid8760	NCBI:txid8759	Sistrurus miliarius barbouri
NCBI:txid876044	NCBI:txid2518989	Aequoribacter fuscus
NCBI:txid876054	NCBI:txid2705572	Muschampia floccifera
NCBI:txid876056	NCBI:txid2705573	Muschampia lavatherae
NCBI:txid876057	NCBI:txid2705574	Muschampia orientalis
NCBI:txid876095	NCBI:txid114707	uncultured Pseudomonas sp.
NCBI:txid876098	NCBI:txid796894	uncultured Sediminibacterium sp.
NCBI:txid876099	NCBI:txid796893	environmental samples
NCBI:txid8761	NCBI:txid8757	Sistrurus tergeminus
NCBI:txid876134	NCBI:txid2759616	Sinonasutitermes hainanensis
NCBI:txid87618	NCBI:txid768559	environmental samples
NCBI:txid876271	NCBI:txid876270	Methyloferula stellata
NCBI:txid87629	NCBI:txid2651840	Paraisaria gracilis
NCBI:txid8763	NCBI:txid992936	Crotalus ravus
NCBI:txid87631	NCBI:txid652033	Cordyceps ninchukispora
NCBI:txid876343	NCBI:txid69995	Triticum aestivum var. vavilovii
NCBI:txid87643	NCBI:txid108577	Cabomba sp. Qiu 97027
NCBI:txid87644	NCBI:txid100669	Nymphaea sp. Qiu 91029
NCBI:txid87659	NCBI:txid34325	Corymbia ficifolia
NCBI:txid8766	NCBI:txid88087	Protobothrops flavoviridis
NCBI:txid87661	NCBI:txid34330	Corymbia tessellaris
NCBI:txid876619	NCBI:txid2571428	Palusophis bifossatus
NCBI:txid876621	NCBI:txid1899469	Spilotes sulphureus
NCBI:txid876636	NCBI:txid454040	Gymnothorax pseudothyrsoideus
NCBI:txid876691	NCBI:txid876694	Asteroschema clavigerum
NCBI:txid8768	NCBI:txid103944	Protobothrops mucrosquamatus
NCBI:txid876832	NCBI:txid1081631	Candidatus Schneideria nysicola
NCBI:txid876833	NCBI:txid1081631	Candidatus Schneideria nysicola
NCBI:txid876834	NCBI:txid1081631	Candidatus Schneideria nysicola
NCBI:txid876835	NCBI:txid1081631	Candidatus Schneideria nysicola
NCBI:txid876874	NCBI:txid876873	Agaricus aff. campestris 6242
NCBI:txid876875	NCBI:txid876877	Agaricus sp. ecv3244
NCBI:txid876905	NCBI:txid876903	Lepiota cf. fuscovinacea ecv3556
NCBI:txid877	NCBI:txid52561	Desulfomicrobium norvegicum
NCBI:txid87706	NCBI:txid71968	basidiomycete RV94/140
NCBI:txid8771	NCBI:txid88086	Protobothrops elegans
NCBI:txid877201	NCBI:txid879971	cf. Ascomycota sp. F020
NCBI:txid877210	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid877211	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid877215	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid877216	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid877217	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid877218	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid877219	NCBI:txid486270	Siccationidurans antarcticus
NCBI:txid87726	NCBI:txid114515	Hybopsis zanema
NCBI:txid87733	NCBI:txid47714	Lacticaseibacillus paracasei subsp. paracasei
NCBI:txid877348	NCBI:txid56171	Leucoagaricus americanus
NCBI:txid877350	NCBI:txid182635	Fistulinella viscida
NCBI:txid877473	NCBI:txid877472	Actinoallomurus radicium
NCBI:txid877474	NCBI:txid877472	Actinoallomurus radicium
NCBI:txid8775	NCBI:txid8717	Calloselasma rhodostoma
NCBI:txid877501	NCBI:txid877500	Arcobacter anaerophilus
NCBI:txid877554	NCBI:txid877553	Tumidagena minuta
NCBI:txid877578	NCBI:txid1008382	Starmerella kuoi
NCBI:txid877581	NCBI:txid664643	Vibrio plantisponsor
NCBI:txid87760	NCBI:txid152553	Salaria pavo
NCBI:txid877740	NCBI:txid1042819	Bembidion atrocaeruleum
NCBI:txid877906	NCBI:txid1553193	Cercyon terminatus
NCBI:txid877939	NCBI:txid295902	Dacne bipustulata
NCBI:txid877991	NCBI:txid294675	Longitarsus exsoletus
NCBI:txid8780	NCBI:txid8683	Hydrophis
NCBI:txid878126	NCBI:txid1143072	Myrmecocephalus concinnus
NCBI:txid878253	NCBI:txid1909727	Levantinella levantinensis
NCBI:txid87831	NCBI:txid100887	Soil-borne cereal mosaic virus
NCBI:txid878319	NCBI:txid158299	unclassified Polyporaceae
NCBI:txid87832	NCBI:txid100755	Sweet potato leaf curl virus
NCBI:txid878335	NCBI:txid577144	Salpingus planirostris
NCBI:txid878424	NCBI:txid156914	Nebrioporus
NCBI:txid878434	NCBI:txid131699	Phratora
NCBI:txid878435	NCBI:txid131700	Phratora laticollis
NCBI:txid878535	NCBI:txid1169753	Influenza A virus (A/Dundgobi/0381/2010(H1N1))
NCBI:txid87866	NCBI:txid599878	Satsuma mercatoria
NCBI:txid87868	NCBI:txid1449747	Bradybaena phaeogramma
NCBI:txid87879	NCBI:txid549	Pantoea agglomerans
NCBI:txid87891	NCBI:txid3402	Magnolia
NCBI:txid87894	NCBI:txid410835	Sugiyamaella chiloensis
NCBI:txid87902	NCBI:txid92478	Podosphaera spiraeae
NCBI:txid8791	NCBI:txid8790	Dromaius novaehollandiae
NCBI:txid879228	NCBI:txid876043	Bipalponephtys aff. neotena CMC01
NCBI:txid879231	NCBI:txid57108	Ectatomma
NCBI:txid87952	NCBI:txid351209	Cellana capensis
NCBI:txid879531	NCBI:txid2461490	Scoletoma fragilis
NCBI:txid879556	NCBI:txid29536	Flavobacterium succinicans
NCBI:txid87963	NCBI:txid88005	Patella pellucida
NCBI:txid879817	NCBI:txid57824	Dialommus macrocephalus
NCBI:txid879820	NCBI:txid879819	Cutaneotrichosporon oleaginosum
NCBI:txid879860	NCBI:txid1349657	Colletotrichum excelsum-altitudinum
NCBI:txid879979	NCBI:txid879978	Langeronia macrocirra
NCBI:txid880034	NCBI:txid143436	Gephyromantis luteus
NCBI:txid880037	NCBI:txid160225	Guibemantis liber
NCBI:txid880039	NCBI:txid289202	Anodonthyla boulengerii
NCBI:txid880046	NCBI:txid764923	Pentaphragma sp. Duangjai 49
NCBI:txid880056	NCBI:txid55446	Cycnogeton procerum
NCBI:txid880059	NCBI:txid493461	Methanobacterium movens
NCBI:txid880075	NCBI:txid258861	Mantidactylus majori
NCBI:txid880104	NCBI:txid1593279	Conicobruchus subdolus
NCBI:txid880108	NCBI:txid1592287	Conicobruchus cicatricosus
NCBI:txid880109	NCBI:txid1592291	Conicobruchus rubricollis
NCBI:txid88011	NCBI:txid94630	Semibalanus balanoides
NCBI:txid880179	NCBI:txid78594	Gymnascella aurantiaca
NCBI:txid880216	NCBI:txid86043	Atolla vanhoeffeni
NCBI:txid880254	NCBI:txid944561	Drymonema larsoni
NCBI:txid880333	NCBI:txid1056814	Amphitrite cirrata
NCBI:txid880413	NCBI:txid977741	Phytophthora litoralis
NCBI:txid880561	NCBI:txid1072107	Apiotrichum xylopini
NCBI:txid88057	NCBI:txid88058	Treponema primitia
NCBI:txid880579	NCBI:txid1037280	Thienemanniella cf. vittata BOLD:AAC9734
NCBI:txid88062	NCBI:txid458609	Schroederichthys bivius
NCBI:txid880642	NCBI:txid2528883	Atriplex lindleyi subsp. conduplicata
NCBI:txid88066	NCBI:txid1143719	Cervus nippon mantchuricus
NCBI:txid88070	NCBI:txid157916	Ovipleistophora mirandellae
NCBI:txid880712	NCBI:txid525241	Grayia brandegeei
NCBI:txid880718	NCBI:txid240108	Chenopodium drummondii
NCBI:txid880733	NCBI:txid880732	Maritalea porphyrae
NCBI:txid880734	NCBI:txid880732	Maritalea porphyrae
NCBI:txid880747	NCBI:txid880750	Aphaenops eskualduna
NCBI:txid880748	NCBI:txid880751	Aphaenops parvulus
NCBI:txid880749	NCBI:txid880752	Aphaenops queffeleci
NCBI:txid880758	NCBI:txid1519565	Fistulifera solaris
NCBI:txid88076	NCBI:txid88075	Kitasatospora niigatensis
NCBI:txid88077	NCBI:txid88075	Kitasatospora niigatensis
NCBI:txid88078	NCBI:txid2064	Kitasatospora griseola
NCBI:txid88080	NCBI:txid106598	Bothrops taeniatus
NCBI:txid88084	NCBI:txid103939	Gloydius strauchi
NCBI:txid88088	NCBI:txid8758	Sistrurus miliarius
NCBI:txid880916	NCBI:txid623276	Maritalea
NCBI:txid88092	NCBI:txid155218	Influenza A virus (A/Hong Kong/482/97(H5N1))
NCBI:txid88093	NCBI:txid155222	Influenza A virus (A/Hong Kong/488/97(H5N1))
NCBI:txid88094	NCBI:txid107424	Influenza A virus (A/Hong Kong/486/97(H5N1))
NCBI:txid88095	NCBI:txid155225	Influenza A virus (A/Hong Kong/507/97(H5N1))
NCBI:txid88096	NCBI:txid155227	Influenza A virus (A/Hong Kong/516/97(H5N1))
NCBI:txid880962	NCBI:txid91658	Stenobrachius leucopsarus
NCBI:txid880969	NCBI:txid2714193	Aerophilus binominatus
NCBI:txid880978	NCBI:txid881008	Lissonota recurvariae
NCBI:txid88098	NCBI:txid155219	Influenza A virus (A/Hong Kong/538/97(H5N1))
NCBI:txid88099	NCBI:txid107423	Influenza A virus (A/Hong Kong/481/97(H5N1))
NCBI:txid88100	NCBI:txid680692	Influenza A virus (A/Hong Kong/485/1997(H5N1))
NCBI:txid88101	NCBI:txid155223	Influenza A virus (A/Hong Kong/491/97(H5N1))
NCBI:txid88102	NCBI:txid155224	Influenza A virus (A/Hong Kong/503/97(H5N1))
NCBI:txid88105	NCBI:txid155226	Influenza A virus (A/Hong Kong/514/97(H5N1))
NCBI:txid88106	NCBI:txid155220	Influenza A virus (A/Hong Kong/542/97(H5N1))
NCBI:txid88108	NCBI:txid72890	Ptyonoprogne fuligula
NCBI:txid88109	NCBI:txid69505	Cecropis semirufa
NCBI:txid881149	NCBI:txid1336578	Enterosyringa pseudorhynchodemus
NCBI:txid88118	NCBI:txid72892	Notiochelidon cyanoleuca
NCBI:txid881189	NCBI:txid481687	Acheilognathus majusculus
NCBI:txid881199	NCBI:txid862865	Gomesa uniflora
NCBI:txid881241	NCBI:txid1899378	Clathrolucina costata
NCBI:txid881287	NCBI:txid134734	Hyperolius nitidulus
NCBI:txid881314	NCBI:txid1332040	Neourostylopsis flavicana
NCBI:txid881316	NCBI:txid873191	Arcobacter defluvii
NCBI:txid88133	NCBI:txid88132	Eremococcus coleocola
NCBI:txid88140	NCBI:txid118573	Derxomyces boninensis
NCBI:txid88141	NCBI:txid118574	Derxomyces waltii
NCBI:txid88142	NCBI:txid118575	Derxomyces schimicola
NCBI:txid88143	NCBI:txid118573	Derxomyces boninensis
NCBI:txid88144	NCBI:txid381522	Cyanistes caeruleus caeruleus
NCBI:txid88145	NCBI:txid381524	Cyanistes caeruleus ogliastrae
NCBI:txid88151	NCBI:txid416842	Saccharina ochotensis
NCBI:txid88152	NCBI:txid416837	Saccharina diabolica
NCBI:txid88153	NCBI:txid416839	Saccharina longipedalis
NCBI:txid88155	NCBI:txid416841	Saccharina longissima
NCBI:txid88156	NCBI:txid416835	Saccharina coriacea
NCBI:txid88157	NCBI:txid416834	Saccharina cichorioides
NCBI:txid88158	NCBI:txid416846	Saccharina yendoana
NCBI:txid88160	NCBI:txid309357	Saccharina
NCBI:txid88161	NCBI:txid309360	Saccharina gyrata
NCBI:txid881629	NCBI:txid1034076	Bipolaris sp. KUC5198
NCBI:txid88163	NCBI:txid357335	Phelsuma sundbergi longinsulae
NCBI:txid881752	NCBI:txid981301	Pygovepres vaccinicola
NCBI:txid881881	NCBI:txid881888	Leptopilina aff. heterotoma BN-2010a
NCBI:txid881883	NCBI:txid881889	Leptopilina aff. heterotoma BN-2010b
NCBI:txid881885	NCBI:txid881884	Leptopilina sp. BN-2010c
NCBI:txid881887	NCBI:txid881886	Leptopilina sp. BN-2010d
NCBI:txid881892	NCBI:txid1239962	Mariniradius saccharolyticus AK6
NCBI:txid881967	NCBI:txid82895	Cheilodactylus quadricornis
NCBI:txid881972	NCBI:txid881971	Rhyacophila orghidani
NCBI:txid882046	NCBI:txid230752	Cuspidothrix issatschenkoi
NCBI:txid882068	NCBI:txid2316417	Microcystis aeruginosa PMC 156.02
NCBI:txid88214	NCBI:txid114229	Spilocuscus rufoniger
NCBI:txid882186	NCBI:txid1348612	Diversispora epigaea
NCBI:txid882332	NCBI:txid556	Dickeya chrysanthemi
NCBI:txid882333	NCBI:txid882344	Dickeya sp. DSM 30178
NCBI:txid882334	NCBI:txid556	Dickeya chrysanthemi
NCBI:txid882343	NCBI:txid556	Dickeya chrysanthemi
NCBI:txid882345	NCBI:txid556	Dickeya chrysanthemi
NCBI:txid882346	NCBI:txid1223569	Dickeya chrysanthemi NCPPB 402
NCBI:txid882347	NCBI:txid1223569	Dickeya chrysanthemi NCPPB 402
NCBI:txid882361	NCBI:txid682550	Desulfonatronovibrio halophilus
NCBI:txid882362	NCBI:txid682550	Desulfonatronovibrio halophilus
NCBI:txid882371	NCBI:txid207322	Pterostylis plumosa
NCBI:txid882383	NCBI:txid1137201	Calothrix sp. Ind11
NCBI:txid882384	NCBI:txid1137227	Nostoc sp. Ind36
NCBI:txid882385	NCBI:txid1137228	Nostoc sp. Ind37
NCBI:txid882387	NCBI:txid1137207	Tolypothrix nodosa Ind17
NCBI:txid882388	NCBI:txid931867	Saksenaea oblongispora
NCBI:txid882389	NCBI:txid931868	Saksenaea erythrospora
NCBI:txid882390	NCBI:txid931868	Saksenaea erythrospora
NCBI:txid882409	NCBI:txid647608	Mantidactylus paidroa
NCBI:txid882460	NCBI:txid2591498	Zasmidium ducassei
NCBI:txid882481	NCBI:txid882480	Amplirhagada regia
NCBI:txid882487	NCBI:txid935085	Carinotrachia admirale admirale
NCBI:txid882550	NCBI:txid985087	Wilmottia murrayi KGI28
NCBI:txid882619	NCBI:txid639200	Sphaerotilus natans subsp. sulfidivorans
NCBI:txid882637	NCBI:txid869814	Desulfobulbus alkaliphilus
NCBI:txid882652	NCBI:txid1123979	[Pseudomonas] jianii
NCBI:txid882662	NCBI:txid443042	Ophrys sphegodes subsp. sphegodes
NCBI:txid882663	NCBI:txid66699	Loropetalum subcordatum
NCBI:txid882675	NCBI:txid694364	Lamium galeobdolon subsp. montanum
NCBI:txid88272	NCBI:txid118274	Lecophagus muscicola
NCBI:txid882755	NCBI:txid1311548	Fowlerichthys radiosus
NCBI:txid882765	NCBI:txid1551412	Porophryne erythrodactylus
NCBI:txid882798	NCBI:txid1107316	Neisseria oralis
NCBI:txid882811	NCBI:txid1137214	Scytonema bohnerii Ind24
NCBI:txid882822	NCBI:txid91971	Sigmops longipinnis
NCBI:txid88295	NCBI:txid352520	Influenza A virus (A/mallard/Alberta/35/1976(H1N1))
NCBI:txid882955	NCBI:txid882954	Colletotrichum panacicola
NCBI:txid88296	NCBI:txid383547	Influenza A virus (A/duck/Australia/749/1980(H1N1))
NCBI:txid882965	NCBI:txid643423	Acanthobrama persidis
NCBI:txid882969	NCBI:txid98928	Leuciscus aspius
NCBI:txid88297	NCBI:txid1727172	Influenza A virus (A/duck/Bavaria/1/1977(H1N1))
NCBI:txid882972	NCBI:txid2605287	Parachondrostoma turiense
NCBI:txid882975	NCBI:txid340020	Squalius aphipsi
NCBI:txid882976	NCBI:txid103202	Petroleuciscus smyrnaeus
NCBI:txid88298	NCBI:txid402494	Influenza A virus (A/mallard/Tennessee/11464/1985(H1N1))
NCBI:txid882980	NCBI:txid1483150	Tropidophoxinellus callensis
NCBI:txid882982	NCBI:txid1483151	Tropidophoxinellus chaignoni
NCBI:txid882985	NCBI:txid1482980	Anaecypris punica
NCBI:txid88300	NCBI:txid387253	Influenza A virus (A/swine/Hokkaido/2/1981(H1N1))
NCBI:txid88301	NCBI:txid380342	Influenza A virus (A/swine/Iowa/15/1930(H1N1))
NCBI:txid88302	NCBI:txid387254	Influenza A virus (A/swine/Italy/671/1987(H1N1))
NCBI:txid88303	NCBI:txid380347	Influenza A virus (A/swine/Netherlands/12/1985(H1N1))
NCBI:txid883030	NCBI:txid883029	Nabalus trifoliolatus
NCBI:txid88304	NCBI:txid380348	Influenza A virus (A/swine/Netherlands/3/1980(H1N1))
NCBI:txid88305	NCBI:txid383533	Influenza A virus (A/swine/Wisconsin/1/1961(H1N1))
NCBI:txid883050	NCBI:txid1424756	Naganishia vaughanmartiniae
NCBI:txid88306	NCBI:txid380349	Influenza A virus (A/turkey/Minnesota/1661/1981(H1N1))
NCBI:txid883104	NCBI:txid317918	Delminichthys adspersus
NCBI:txid883141	NCBI:txid91528	Sorghum timorense
NCBI:txid88337	NCBI:txid121194	Americhernes
NCBI:txid88338	NCBI:txid121195	Americhernes sp. WW-2000
NCBI:txid88346	NCBI:txid121192	Ricinoididae sp. WW-1999
NCBI:txid88350	NCBI:txid121190	Amblypygi sp. WW-1999
NCBI:txid883505	NCBI:txid883552	Euphorbia sp. SH-2010
NCBI:txid8836	NCBI:txid75873	Lophonetta specularioides
NCBI:txid883665	NCBI:txid883525	Cyperus sp. SH-2010
NCBI:txid88375	NCBI:txid88374	Agromyces rhizosphaerae
NCBI:txid883804	NCBI:txid77864	Psychotria berteroana
NCBI:txid883813	NCBI:txid883812	Parageobacillus galactosidasius
NCBI:txid883824	NCBI:txid1912954	Elenacalanus princeps
NCBI:txid883879	NCBI:txid1579658	Pristellinae
NCBI:txid88394	NCBI:txid73120	Psychotria sp. Bremer 2722
NCBI:txid884008	NCBI:txid1171601	[Candida] adriatica
NCBI:txid884011	NCBI:txid1171605	Ogataea kolombanensis
NCBI:txid88403	NCBI:txid81037	Pseudoalteromonas elyakovii
NCBI:txid88408	NCBI:txid1824841	Tacanoosca uncinata
NCBI:txid884161	NCBI:txid1508158	Antirrhinum majus subsp. striatum
NCBI:txid884162	NCBI:txid399788	Antirrhinum majus var. pseudomajus
NCBI:txid88422	NCBI:txid2478980	Betaphycus speciosus
NCBI:txid884347	NCBI:txid2489205	Heliconius eratosignis ucayalensis
NCBI:txid88451	NCBI:txid184257	Microtus duodecimcostatus
NCBI:txid88452	NCBI:txid184258	Microtus lusitanicus
NCBI:txid88453	NCBI:txid184259	Microtus savii
NCBI:txid884573	NCBI:txid2035793	Euura bohemani
NCBI:txid884584	NCBI:txid2034794	Euura myosotidis
NCBI:txid884597	NCBI:txid1384938	Nepionema helveticum
NCBI:txid884616	NCBI:txid4802	Lagenidium
NCBI:txid884683	NCBI:txid884684	Mageeibacillus indolicus
NCBI:txid884685	NCBI:txid884684	Mageeibacillus indolicus
NCBI:txid884692	NCBI:txid867277	Influenza A virus (A/canine/New York/115809/2005(H3N8))
NCBI:txid88471	NCBI:txid88475	Dialictus
NCBI:txid884966	NCBI:txid1628050	Zospeum frauenfeldii
NCBI:txid885001	NCBI:txid2714157	Cigaritis takanonis
NCBI:txid885038	NCBI:txid62762	Navarretia linearifolia subsp. pinnatisecta
NCBI:txid885039	NCBI:txid62761	Navarretia sinistra
NCBI:txid885255	NCBI:txid348153	Heteromys anomalus
NCBI:txid885370	NCBI:txid392763	Brachionus havanaensis
NCBI:txid88546	NCBI:txid4397	Hamamelis virginiana
NCBI:txid885497	NCBI:txid28065	Rhodoferax
NCBI:txid885607	NCBI:txid2651573	Squamagenia separanda
NCBI:txid885656	NCBI:txid1874397	Basedowena colmani
NCBI:txid885738	NCBI:txid617011	Austrochloritis
NCBI:txid885839	NCBI:txid215023	Camaenidae sp. WT1
NCBI:txid885869	NCBI:txid666329	Cinachyrella alloclada
NCBI:txid885902	NCBI:txid885892	Cantharellus himalayensis
NCBI:txid885907	NCBI:txid181972	Cantharellula umbonata
NCBI:txid885922	NCBI:txid134402	Spodoptera cosmioides
NCBI:txid885929	NCBI:txid889993	Cinnamomum malabatrum
NCBI:txid885935	NCBI:txid51564	Ascosphaera aggregata
NCBI:txid885936	NCBI:txid1071840	Bettsia alvei
NCBI:txid886184	NCBI:txid1561998	Caenorhabditis tropicalis
NCBI:txid886232	NCBI:txid886231	Candidatus Thiomargarita joergensenii
NCBI:txid886233	NCBI:txid886231	Candidatus Thiomargarita joergensenii
NCBI:txid886234	NCBI:txid886231	Candidatus Thiomargarita joergensenii
NCBI:txid886235	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886236	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886237	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886238	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886239	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886240	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886241	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886242	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886243	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886244	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886245	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886246	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886247	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886248	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886249	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886250	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886251	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886252	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886253	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886254	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886255	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
NCBI:txid886283	NCBI:txid560535	Rhizobium sphaerophysae
NCBI:txid88630	NCBI:txid5198	Cladoniaceae
NCBI:txid886306	NCBI:txid301926	Toxolasma texasiensis
NCBI:txid88633	NCBI:txid38074	Ostropales
NCBI:txid886344	NCBI:txid546225	environmental samples
NCBI:txid886345	NCBI:txid546226	uncultured Arenimonas sp.
NCBI:txid886351	NCBI:txid59620	uncultured Clostridium sp.
NCBI:txid886397	NCBI:txid584108	Fusarium lunatum
NCBI:txid88643	NCBI:txid56478	Ramalinaceae
NCBI:txid886567	NCBI:txid886578	Archaius tigris
NCBI:txid88657	NCBI:txid8277	Beryciformes
NCBI:txid886605	NCBI:txid351429	Limenitis amphyssa
NCBI:txid886645	NCBI:txid1263314	Cantharellus symoensii
NCBI:txid88668	NCBI:txid115865	Cetomimus sp. NI1144
NCBI:txid88669	NCBI:txid115866	Cetomimus sp. NI1148
NCBI:txid88672	NCBI:txid115867	Chlorophthalmus sp. NI51
NCBI:txid886739	NCBI:txid1003181	Candidatus Thiomargarita nelsonii
